Year,Month,avg_PM25,avg_PM10,avg_NO2,avg_SO2,avg_CO,avg_O3,avg_AQI,max_AQI,std_PM25,Day,Night,Season_Post-Monsoon,Season_Summer,Season_Winter,avg_AQI_lag1,avg_AQI_lag2,avg_AQI_lag3,avg_PM25_lag1,avg_PM25_lag2,avg_PM25_lag3,avg_PM10_lag1,avg_PM10_lag2,avg_PM10_lag3,avg_NO2_lag1,avg_NO2_lag2,avg_NO2_lag3,Day_lag1,Day_lag2,Day_lag3,Night_lag1,Night_lag2,Night_lag3,avg_AQI_roll3,avg_AQI_roll6,avg_PM25_roll3,avg_PM25_roll6,Day_roll3,Day_roll6,City_encoded
2017,6,78.2475,218.4061,56.5995,13.5591,1.2634999999999998,33.4142,206.03,679.0,23.060407250865232,64.0,63.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,57.0,71.0,58.0,55.0,67.0,54.0,206.03,206.03,78.2475,78.2475,64.0,61.333333333333336,2
2017,6,78.2475,218.4061,56.5995,13.5591,1.2634999999999998,33.4142,206.03,679.0,23.060407250865232,61.0,55.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,64.0,57.0,71.0,63.0,55.0,67.0,206.03,206.03,78.2475,78.2475,60.666666666666664,62.666666666666664,2
2017,6,78.2475,218.4061,56.5995,13.5591,1.2634999999999998,33.4142,206.03,679.0,23.060407250865232,69.0,66.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,61.0,64.0,57.0,55.0,63.0,55.0,206.03,206.03,78.2475,78.2475,64.66666666666667,63.333333333333336,2
2017,6,78.2475,218.4061,56.5995,13.5591,1.2634999999999998,33.4142,206.03,679.0,23.060407250865232,56.0,53.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,69.0,61.0,64.0,66.0,55.0,63.0,206.03,206.03,78.2475,78.2475,62.0,63.0,2
2017,6,78.2475,218.4061,56.5995,13.5591,1.2634999999999998,33.4142,206.03,679.0,23.060407250865232,59.0,55.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,56.0,69.0,61.0,53.0,66.0,55.0,206.03,206.03,78.2475,78.2475,61.333333333333336,61.0,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,53.0,53.0,False,False,False,206.03,206.03,206.03,78.2475,78.2475,78.2475,218.4061,218.4061,218.4061,56.5995,56.5995,56.5995,59.0,56.0,69.0,55.0,53.0,66.0,185.32208333333332,195.6760416666667,72.05729166666666,75.15239583333333,56.0,60.333333333333336,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,66.0,57.0,False,False,False,143.90625,206.03,206.03,59.676875,78.2475,78.2475,190.735625,218.4061,218.4061,36.335625,56.5995,56.5995,53.0,59.0,56.0,53.0,55.0,53.0,164.61416666666668,185.32208333333332,65.86708333333333,72.05729166666667,59.333333333333336,60.666666666666664,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,56.0,55.0,False,False,False,143.90625,143.90625,206.03,59.676875,59.676875,78.2475,190.735625,190.735625,218.4061,36.335625,36.335625,56.5995,66.0,53.0,59.0,57.0,53.0,55.0,143.90625,174.96812500000001,59.676875,68.96218750000001,58.333333333333336,59.833333333333336,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,71.0,67.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,56.0,66.0,53.0,55.0,57.0,53.0,143.90625,164.61416666666668,59.676875,65.86708333333333,64.33333333333333,60.166666666666664,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,56.0,56.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,71.0,56.0,66.0,67.0,55.0,57.0,143.90625,154.26020833333334,59.676875,62.771979166666675,61.0,60.166666666666664,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,64.0,62.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,56.0,71.0,56.0,56.0,67.0,55.0,143.90625,143.90625,59.676875,59.676875,63.666666666666664,61.0,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,62.0,54.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,64.0,56.0,71.0,62.0,56.0,67.0,143.90625,143.90625,59.676875,59.676875,60.666666666666664,62.5,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,72.0,67.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,62.0,64.0,56.0,54.0,62.0,56.0,143.90625,143.90625,59.676875,59.676875,66.0,63.5,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,60.0,49.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,72.0,62.0,64.0,67.0,54.0,62.0,143.90625,143.90625,59.676875,59.676875,64.66666666666667,64.16666666666667,2
2017,7,59.676875,190.735625,36.335625,12.26,1.16,32.54,143.90625,216.0,27.84544531875905,60.0,53.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,60.0,72.0,62.0,49.0,67.0,54.0,143.90625,143.90625,59.676875,59.676875,64.0,62.333333333333336,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,53.0,53.0,False,False,False,143.90625,143.90625,143.90625,59.676875,59.676875,59.676875,190.735625,190.735625,190.735625,36.335625,36.335625,36.335625,60.0,60.0,72.0,53.0,49.0,67.0,147.70416666666668,145.80520833333333,58.661916666666656,59.16939583333334,57.666666666666664,61.833333333333336,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,66.0,56.0,False,False,False,155.3,143.90625,143.90625,56.632,59.676875,59.676875,179.46483333333333,190.735625,190.735625,41.837,36.335625,36.335625,53.0,60.0,60.0,53.0,53.0,49.0,151.50208333333333,147.70416666666668,57.64695833333332,58.66191666666666,59.666666666666664,62.166666666666664,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,56.0,57.0,False,False,False,155.3,155.3,143.90625,56.632,56.632,59.676875,179.46483333333333,179.46483333333333,190.735625,41.837,41.837,36.335625,66.0,53.0,60.0,56.0,53.0,53.0,155.3,149.603125,56.632,58.1544375,58.333333333333336,61.166666666666664,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,71.0,66.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,56.0,66.0,53.0,57.0,56.0,53.0,155.3,151.50208333333333,56.632,57.64695833333332,64.33333333333333,61.0,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,57.0,54.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,71.0,56.0,66.0,66.0,57.0,56.0,155.3,153.40104166666666,56.632,57.13947916666666,61.333333333333336,60.5,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,62.0,60.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,57.0,71.0,56.0,54.0,66.0,57.0,155.3,155.3,56.632,56.632,63.333333333333336,60.833333333333336,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,62.0,54.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,62.0,57.0,71.0,60.0,54.0,66.0,155.3,155.3,56.632,56.632,60.333333333333336,62.333333333333336,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,68.0,66.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,62.0,62.0,57.0,54.0,60.0,54.0,155.3,155.3,56.632,56.632,64.0,62.666666666666664,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,59.0,48.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,68.0,62.0,62.0,66.0,54.0,60.0,155.3,155.3,56.632,56.632,63.0,63.166666666666664,2
2017,8,56.632,179.46483333333333,41.837,12.094666666666663,1.155333333333333,31.755666666666663,155.3,216.0,25.70240513707831,62.0,69.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,59.0,68.0,62.0,48.0,66.0,54.0,155.3,155.3,56.632,56.632,63.0,61.666666666666664,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,55.0,53.0,False,False,False,155.3,155.3,155.3,56.632,56.632,56.632,179.46483333333333,179.46483333333333,179.46483333333333,41.837,41.837,41.837,62.0,59.0,68.0,69.0,48.0,66.0,158.34074074074076,156.82037037037037,59.3515185185185,57.991759259259254,58.666666666666664,61.333333333333336,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,66.0,60.0,False,False,False,164.42222222222222,155.3,155.3,64.79055555555556,56.632,56.632,140.3492777777778,179.46483333333333,179.46483333333333,31.20711111111111,41.837,41.837,55.0,62.0,59.0,53.0,69.0,48.0,161.38148148148147,158.34074074074076,62.07103703703702,59.351518518518525,61.0,62.0,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,58.0,55.0,False,False,False,164.42222222222222,164.42222222222222,155.3,64.79055555555556,64.79055555555556,56.632,140.3492777777778,140.3492777777778,179.46483333333333,31.20711111111111,31.20711111111111,41.837,66.0,55.0,62.0,60.0,53.0,69.0,164.42222222222222,159.86111111111111,64.79055555555556,60.711277777777774,59.666666666666664,61.333333333333336,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,73.0,68.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,58.0,66.0,55.0,55.0,60.0,53.0,164.42222222222222,161.38148148148147,64.79055555555556,62.07103703703704,65.66666666666667,62.166666666666664,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,57.0,53.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,73.0,58.0,66.0,68.0,55.0,60.0,164.42222222222222,162.90185185185183,64.79055555555556,63.430796296296286,62.666666666666664,61.833333333333336,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,62.0,58.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,57.0,73.0,58.0,53.0,68.0,55.0,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.0,61.833333333333336,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,62.0,52.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,62.0,57.0,73.0,58.0,53.0,68.0,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,60.333333333333336,63.0,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,69.0,65.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,62.0,62.0,57.0,52.0,58.0,53.0,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.33333333333333,63.5,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,56.0,48.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,69.0,62.0,62.0,65.0,52.0,58.0,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,62.333333333333336,63.166666666666664,2
2017,9,64.79055555555556,140.3492777777778,31.20711111111111,12.106333333333332,1.0047222222222223,29.544833333333333,164.42222222222222,301.0,24.782045959207448,72.0,58.0,False,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,56.0,69.0,62.0,48.0,65.0,52.0,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,65.66666666666667,63.0,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,53.0,53.0,True,False,False,164.42222222222222,164.42222222222222,164.42222222222222,64.79055555555556,64.79055555555556,64.79055555555556,140.3492777777778,140.3492777777778,140.3492777777778,31.20711111111111,31.20711111111111,31.20711111111111,72.0,56.0,69.0,58.0,48.0,65.0,193.17466329966328,178.79844276094275,83.45931734006733,74.12493644781145,60.333333333333336,62.333333333333336,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,66.0,58.0,True,False,False,250.67954545454543,164.42222222222222,164.42222222222222,120.7968409090909,64.79055555555556,64.79055555555556,211.3838863636364,140.3492777777778,140.3492777777778,43.51040909090909,31.20711111111111,31.20711111111111,53.0,72.0,56.0,53.0,58.0,48.0,221.92710437710434,193.17466329966328,102.12807912457912,83.45931734006733,63.666666666666664,63.0,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,54.0,50.0,True,False,False,250.67954545454543,250.67954545454543,164.42222222222222,120.7968409090909,120.7968409090909,64.79055555555556,211.3838863636364,211.3838863636364,140.3492777777778,43.51040909090909,43.51040909090909,31.20711111111111,66.0,53.0,72.0,58.0,53.0,58.0,250.67954545454543,207.5508838383838,120.7968409090909,92.79369823232322,57.666666666666664,61.666666666666664,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,72.0,68.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,54.0,66.0,53.0,50.0,58.0,53.0,250.67954545454543,221.92710437710434,120.7968409090909,102.12807912457913,64.0,62.166666666666664,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,57.0,54.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,72.0,54.0,66.0,68.0,50.0,58.0,250.67954545454543,236.3033249158249,120.7968409090909,111.46246001683501,61.0,62.333333333333336,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,62.0,58.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,57.0,72.0,54.0,54.0,68.0,50.0,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,63.666666666666664,60.666666666666664,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,59.0,52.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,62.0,57.0,72.0,58.0,54.0,68.0,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,59.333333333333336,61.666666666666664,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,68.0,65.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,59.0,62.0,57.0,52.0,58.0,54.0,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,63.0,62.0,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,56.0,52.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,68.0,59.0,62.0,65.0,52.0,58.0,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,61.0,62.333333333333336,2
2017,10,120.7968409090909,211.3838863636364,43.51040909090909,14.92409090909091,1.007659090909091,41.27736363636364,250.67954545454543,740.0,76.59233461870484,75.0,78.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,56.0,68.0,59.0,52.0,65.0,52.0,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,66.33333333333333,62.833333333333336,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,53.0,52.0,True,False,False,250.67954545454543,250.67954545454543,250.67954545454543,120.7968409090909,120.7968409090909,120.7968409090909,211.3838863636364,211.3838863636364,211.3838863636364,43.51040909090909,43.51040909090909,43.51040909090909,75.0,56.0,68.0,78.0,52.0,65.0,298.3820949609085,274.53082020772695,161.22736035496203,141.0121006320265,61.333333333333336,62.166666666666664,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,66.0,56.0,True,False,False,393.78719397363466,250.67954545454543,250.67954545454543,242.08839924670437,120.7968409090909,120.7968409090909,287.58532956685497,211.3838863636364,211.3838863636364,63.44101694915254,43.51040909090909,43.51040909090909,53.0,75.0,56.0,52.0,78.0,52.0,346.0846444672716,298.3820949609085,201.65787980083323,161.22736035496203,64.66666666666667,62.833333333333336,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,53.0,47.0,True,False,False,393.78719397363466,393.78719397363466,250.67954545454543,242.08839924670437,242.08839924670437,120.7968409090909,287.58532956685497,287.58532956685497,211.3838863636364,63.44101694915254,63.44101694915254,43.51040909090909,66.0,53.0,75.0,56.0,52.0,78.0,393.78719397363466,322.23336971409003,242.08839924670437,181.44262007789766,57.333333333333336,61.833333333333336,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,73.0,68.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,53.0,66.0,53.0,47.0,56.0,52.0,393.78719397363466,346.0846444672716,242.08839924670437,201.65787980083323,64.0,62.666666666666664,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,57.0,54.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,73.0,53.0,66.0,68.0,47.0,56.0,393.78719397363466,369.9359192204531,242.08839924670437,221.8731395237688,61.0,62.833333333333336,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,78.0,73.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,57.0,73.0,53.0,54.0,68.0,47.0,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,69.33333333333333,63.333333333333336,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,70.0,69.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,78.0,57.0,73.0,73.0,54.0,68.0,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,68.33333333333333,66.16666666666667,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,67.0,64.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,70.0,78.0,57.0,69.0,73.0,54.0,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,71.66666666666667,66.33333333333333,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,69.0,48.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,67.0,70.0,78.0,64.0,69.0,73.0,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,68.66666666666667,69.0,2
2017,11,242.08839924670437,287.58532956685497,63.44101694915254,14.69039548022599,1.70774011299435,59.979340866290016,393.78719397363466,838.0,143.30003359450922,58.0,51.0,True,False,False,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,69.0,67.0,70.0,48.0,64.0,69.0,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,64.66666666666667,66.5,2
2017,12,182.6330402930403,255.18516483516484,55.83589743589744,15.7128021978022,1.6453113553113554,47.306062271062274,315.6886446886447,744.0,92.5236855542289,53.0,52.0,False,False,True,393.78719397363466,393.78719397363466,393.78719397363466,242.08839924670437,242.08839924670437,242.08839924670437,287.58532956685497,287.58532956685497,287.58532956685497,63.44101694915254,63.44101694915254,63.44101694915254,58.0,69.0,67.0,51.0,48.0,64.0,367.75434421197133,380.770769092803,222.26994626214966,232.17917275442701,60.0,65.83333333333333,2
2017,12,182.6330402930403,255.18516483516484,55.83589743589744,15.7128021978022,1.6453113553113554,47.306062271062274,315.6886446886447,744.0,92.5236855542289,65.0,55.0,False,False,True,315.6886446886447,393.78719397363466,393.78719397363466,182.6330402930403,242.08839924670437,242.08839924670437,255.18516483516484,287.58532956685497,287.58532956685497,55.83589743589744,63.44101694915254,63.44101694915254,53.0,58.0,69.0,52.0,51.0,48.0,341.721494450308,367.75434421197133,202.45149327759498,222.2699462621497,58.666666666666664,63.666666666666664,2
2017,12,182.6330402930403,255.18516483516484,55.83589743589744,15.7128021978022,1.6453113553113554,47.306062271062274,315.6886446886447,744.0,92.5236855542289,53.0,48.0,False,False,True,315.6886446886447,315.6886446886447,393.78719397363466,182.6330402930403,182.6330402930403,242.08839924670437,255.18516483516484,255.18516483516484,287.58532956685497,55.83589743589744,55.83589743589744,63.44101694915254,65.0,53.0,58.0,55.0,52.0,51.0,315.6886446886447,354.73791933113966,182.6330402930403,212.36071976987236,57.0,60.833333333333336,2
2017,12,182.6330402930403,255.18516483516484,55.83589743589744,15.7128021978022,1.6453113553113554,47.306062271062274,315.6886446886447,744.0,92.5236855542289,73.0,68.0,False,False,True,315.6886446886447,315.6886446886447,315.6886446886447,182.6330402930403,182.6330402930403,182.6330402930403,255.18516483516484,255.18516483516484,255.18516483516484,55.83589743589744,55.83589743589744,55.83589743589744,53.0,65.0,53.0,48.0,55.0,52.0,315.6886446886447,341.721494450308,182.6330402930403,202.451493277595,63.666666666666664,61.833333333333336,2
2017,12,182.6330402930403,255.18516483516484,55.83589743589744,15.7128021978022,1.6453113553113554,47.306062271062274,315.6886446886447,744.0,92.5236855542289,58.0,55.0,False,False,True,315.6886446886447,315.6886446886447,315.6886446886447,182.6330402930403,182.6330402930403,182.6330402930403,255.18516483516484,255.18516483516484,255.18516483516484,55.83589743589744,55.83589743589744,55.83589743589744,73.0,53.0,65.0,68.0,48.0,55.0,315.6886446886447,328.70506956947634,182.6330402930403,192.54226678531765,61.333333333333336,60.0,2
